symbol,D,dt_net_buy,dt_net_rate,lianban6d_max,is_limit_D,E1,E1open,gap,Dclose,D_pct,r2,idx_r2,ex2,r5,idx_r5,ex5,r10,idx_r10,ex10,r20,idx_r20,ex20,drop2,drop5,drop10,drop20,drop
000056,2025-09-10,-9036642.47,-0.01271562,0.0,0,2025-09-11,2.92,-0.0299,3.01,0.0827,-0.006849,0.018734,-0.025584,0.082192,0.025273,0.056919,-0.054795,0.028663,-0.083458,-0.174658,0.040457,-0.215115,,,,,
000056,2025-09-17,51721365.58,0.05645568,0.0,0,2025-09-18,3.1,-0.019,3.16,0.0498,-0.070968,-0.009703,-0.061264,-0.109677,0.004408,-0.114085,-0.23871,0.035954,-0.274664,-0.212903,0.013267,-0.22617,,,,,
000056,2025-10-10,63476377.04,0.15632905,0.0,0,2025-10-13,2.4,-0.0361,2.49,0.0551,0.008333,0.010732,-0.002399,-0.0375,0.005204,-0.042704,-0.0125,0.037814,-0.050314,-0.033333,0.041847,-0.07518,,,,,
000056,2026-02-06,-22579566.2,-0.03477434,2.0,1,2026-02-09,2.31,0.0132,2.28,0.1014,0.04329,0.006525,0.036766,-0.112554,-0.007087,-0.105467,-0.112554,0.007456,-0.12001,-0.138528,-0.004711,-0.133817,,,,,
000056,2026-02-11,-65869619.8,-0.14142704,2.0,0,2026-02-12,2.13,-0.0184,2.17,-0.0996,-0.037559,-0.012628,-0.024931,0.056338,0.001454,0.054884,-0.056338,-0.015321,-0.041017,-0.093897,-0.028974,-0.064923,,,,,
000056,2026-04-30,-27926922.16,-0.04192647,0.0,0,2026-05-06,1.74,0.0,1.74,-0.0492,-0.022989,0.008822,-0.031811,-0.028736,0.018608,-0.047344,-0.16092,-0.000982,-0.159937,-0.057471,0.011715,-0.069186,,,,,
000056,2026-05-22,-140590.97,-0.00067066,0.0,0,2026-05-25,1.29,0.0238,1.26,-0.0455,0.077519,0.015319,0.0622,0.24031,0.003883,0.236427,0.426357,-0.011548,0.437905,0.356589,0.038263,0.318326,,,,,
000056,2026-05-27,6922236.48,0.06442438,0.0,0,2026-05-28,1.5,0.0274,1.46,0.0504,0.066667,0.000584,0.066083,0.113333,0.010133,0.1032,0.153333,-0.028772,0.182105,0.313333,0.02676,0.286573,,,,,
000056,2026-06-05,-4782523.0,-0.0143939,0.0,0,2026-06-08,1.85,0.0054,1.84,0.0514,-0.016216,0.020842,-0.037059,-0.07027,0.015636,-0.085906,-0.054054,0.075659,-0.129714,0.259459,0.029386,0.230073,,,,,
000056,2026-06-11,-24742823.28,-0.08927743,0.0,0,2026-06-12,1.67,0.0183,1.64,-0.052,0.083832,0.022378,0.061454,0.0,0.032805,-0.032805,0.239521,0.017469,0.222052,0.257485,-0.000805,0.25829,,,,,
000056,2026-06-24,4647301.0,0.01882526,0.0,0,2026-06-25,1.95,0.0372,1.88,0.0217,0.061538,-0.016715,0.078253,0.148718,0.001616,0.147102,0.123077,-0.039475,0.162552,-0.097436,-0.047209,-0.050227,,,,,
000056,2026-06-26,-5741254.0,-0.0277367,0.0,0,2026-06-29,2.17,0.0483,2.07,0.0508,0.050691,0.023302,0.027389,0.032258,-0.004905,0.037163,-0.032258,-0.017521,-0.014737,-0.133641,-0.044564,-0.089076,,,,,
000058,2025-10-24,-136592775.35,-0.09346153,1.0,0,2025-10-27,10.1,-0.0631,10.78,-0.0358,-0.031683,-0.001577,-0.030107,-0.019802,-0.012494,-0.007308,-0.048515,-0.004381,-0.044134,-0.109901,-0.052299,-0.057602,,,,,
000060,2026-01-28,-535785311.6,-0.12932605,0.0,0,2026-01-29,9.0,0.049,8.58,0.1,-0.144444,-0.005651,-0.138793,-0.207778,-0.007269,-0.200509,-0.208889,-0.004071,-0.204818,-0.151111,-0.018042,-0.133069,,,,,
000060,2026-01-30,-72451652.68,-0.02620898,0.0,0,2026-02-02,6.93,-0.1,7.7,-0.0994,0.020202,-0.003031,0.023233,-0.008658,-0.006564,-0.002094,0.020202,-0.002967,0.023169,0.067821,-0.012584,0.080405,,,,,
000060,2026-02-02,99581994.26,0.04748184,0.0,0,2026-02-03,6.97,0.0058,6.93,-0.1,0.022956,0.010827,0.012129,-0.001435,0.015209,-0.016644,0.054519,0.012733,0.041786,0.067432,0.005679,0.061753,,,,,
000060,2026-06-23,-176126729.0,-0.04579311,1.0,0,2026-06-24,7.89,-0.005,7.93,-0.0999,0.008872,0.024431,-0.015559,-0.040558,0.016131,-0.056689,-0.129278,-0.022064,-0.107214,-0.21166,-0.032886,-0.178774,,,,,
000061,2025-11-12,26912641.38,0.01921798,2.0,1,2025-11-13,10.19,0.001,10.18,0.1005,0.004907,-0.003369,0.008276,0.012758,-0.01195,0.024708,-0.061825,-0.027167,-0.034658,-0.061825,-0.011189,-0.050636,,,,,
000062,2026-04-07,158985741.0,0.1106759,1.0,1,2026-04-08,28.35,0.0488,27.03,0.1001,0.022222,0.010821,0.011401,0.00776,0.04072,-0.032959,0.046561,0.055488,-0.008927,0.253616,0.078491,0.175124,,,,,
000062,2026-04-24,94022391.19,0.02519709,1.0,1,2026-04-27,35.37,0.03,34.34,0.0999,0.023466,-0.003795,0.027261,0.042692,0.021095,0.021596,0.04043,0.046481,-0.006051,-0.09754,0.027602,-0.125142,,,,,
000062,2026-04-27,50822090.12,0.00661375,2.0,1,2026-04-28,38.28,0.0135,37.77,0.0999,-0.068704,0.011198,-0.079902,-0.021421,0.030151,-0.051573,-0.12069,0.033113,-0.153802,-0.182602,0.033032,-0.215634,,,,,
000062,2026-05-11,475076685.44,0.1447249,1.0,1,2026-05-12,39.5,0.0105,39.09,0.0999,-0.068354,0.006712,-0.075066,-0.189114,-0.026484,-0.16263,-0.084051,-0.008745,-0.075305,-0.222785,-0.050631,-0.172154,,,,,
000062,2026-06-02,429587477.1,0.13177152,1.0,1,2026-06-03,35.63,0.0629,33.52,0.1001,-0.080269,-0.003373,-0.076896,-0.095987,-0.024289,-0.071698,-0.124053,-0.007541,-0.116512,-0.14426,0.007647,-0.151907,,,,,
000062,2026-08-28,-3386346.93,-0.00229978,1.0,1,2026-08-31,23.6,-0.0503,24.85,0.1,0.034322,0.01084,0.023482,0.007203,-0.003056,0.010259,,,,,,,,,无未来行情,无未来行情,
000063,2025-10-17,-420002995.03,-0.02612219,0.0,0,2025-10-20,49.0,0.0076,48.63,-0.0999,0.045714,0.010888,0.034826,0.017347,0.022474,-0.005127,-0.113061,0.018083,-0.131144,-0.188571,0.015334,-0.203906,,,,,
000063,2025-12-01,1537225290.94,0.10481585,1.0,1,2025-12-02,47.77,0.0317,46.3,0.1,-0.093573,-0.008937,-0.084636,-0.115972,0.010902,-0.126875,-0.228805,-0.004342,-0.224463,-0.215407,0.014756,-0.230163,,,,,
000063,2025-12-11,-264255028.39,-0.01561922,0.0,0,2025-12-12,36.9,-0.0243,37.82,-0.1,-0.001626,-0.001465,-0.000161,-0.010298,-0.001304,-0.008994,0.032791,0.018382,0.014409,0.150136,0.050711,0.099425,,,,,
000063,2026-05-28,749682336.63,0.09183625,1.0,1,2026-05-29,38.5,0.0052,38.3,0.0999,-0.088312,-0.018887,-0.069424,-0.01974,-0.006636,-0.013104,-0.017922,-0.043564,0.025642,-0.073506,-0.014034,-0.059473,,,,,
000065,2026-08-24,26892149.93,0.03256508,1.0,1,2026-08-25,9.98,0.0,9.98,0.1003,0.003006,0.010689,-0.007683,0.006012,0.01824,-0.012228,-0.01503,0.007217,-0.022247,,,,,,,无未来行情,
000066,2026-01-23,-703291419.52,-0.07678936,1.0,0,2026-01-26,18.26,-0.0016,18.29,-0.0621,-0.064622,-0.002053,-0.062569,-0.130887,-0.001916,-0.128971,-0.124315,-0.015222,-0.109093,-0.09529,0.002819,-0.09811,,,,,
000066,2026-03-09,597890175.6,0.16114351,1.0,1,2026-03-10,17.45,0.011,17.26,0.1001,-0.025788,0.011984,-0.037772,-0.057307,0.004899,-0.062206,-0.178223,-0.049645,-0.128579,-0.183381,-0.044779,-0.138602,,,,,
000066,2026-04-30,645152941.08,0.07752884,1.0,0,,,0.0999,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000066,2026-05-07,1155660340.92,0.05460008,3.0,1,2026-05-08,23.78,-0.0083,23.98,0.1,-0.01598,0.016571,-0.032551,-0.046678,0.008926,-0.055604,-0.146341,-0.01807,-0.128271,-0.245164,0.006903,-0.252067,,,,,
000066,2026-05-14,-448592208.71,-0.03666794,3.0,0,2026-05-15,21.51,-0.0512,22.67,-0.1,-0.060437,-0.015901,-0.044536,-0.056253,-0.026167,-0.030086,-0.130172,0.000528,-0.1307,-0.270572,-0.038523,-0.232049,,,,,
000066,2026-07-06,627086047.85,0.16816424,1.0,1,2026-07-07,18.89,0.0037,18.82,0.0999,0.022234,-0.012119,0.034353,-0.044468,-0.024614,-0.019854,-0.237692,-0.044777,-0.192915,-0.267867,-0.056232,-0.211635,,,,,
000068,2026-06-08,40924442.36,0.07544368,1.0,1,2026-06-09,3.99,0.0179,3.92,0.1011,-0.112782,0.001084,-0.113866,-0.145363,0.031256,-0.17662,-0.205514,0.03709,-0.242604,-0.308271,0.01029,-0.318561,,,,,
000069,2025-11-11,28584391.44,0.01734045,2.0,1,2025-11-12,2.91,-0.0068,2.93,0.1015,-0.030928,0.012601,-0.043529,-0.065292,-0.01623,-0.049062,-0.068729,-0.032982,-0.035746,-0.147766,-0.009763,-0.138003,,,,,
000070,2025-11-24,134415156.0,0.05208793,2.0,1,2025-11-25,12.1,0.0522,11.5,0.1005,0.150413,0.009337,0.141076,0.172727,0.022487,0.15024,0.207438,0.032602,0.174837,0.069421,0.030338,0.039083,,,,,
000070,2025-11-26,19014321.06,0.00609014,4.0,1,2025-11-27,13.58,-0.0244,13.92,0.1004,0.031664,0.001471,0.030193,-0.013255,0.002441,-0.015696,0.09352,0.015888,0.077632,-0.073638,0.025231,-0.098869,,,,,
000070,2025-11-27,11651202.25,0.00227665,4.0,0,2025-11-28,14.65,0.0145,14.44,0.0374,-0.031399,0.014405,-0.045805,-0.10785,0.007773,-0.115623,-0.087372,0.009019,-0.096391,-0.148123,0.029046,-0.177168,,,,,
000070,2025-12-01,16169175.42,0.00390731,4.0,0,2025-12-02,14.0,-0.0134,14.19,0.0128,-0.042857,-0.008937,-0.03392,0.043571,0.010902,0.032669,-0.127143,-0.004342,-0.122801,-0.132857,0.014756,-0.147613,,,,,
000070,2025-12-02,-68798364.52,-0.01653013,4.0,0,2025-12-03,14.2,-0.0366,14.74,0.0388,-0.079577,-0.001762,-0.077816,-0.049296,0.00958,-0.058876,-0.211268,-0.012522,-0.198745,-0.156338,0.02123,-0.177568,,,,,
000070,2025-12-04,-5750366.76,-0.00194283,4.0,0,2025-12-05,13.08,0.0008,13.07,-0.0246,0.116972,0.016238,0.100734,0.022171,0.000941,0.02123,-0.110856,0.001075,-0.111931,-0.082569,0.037345,-0.119913,,,,,
000070,2025-12-05,58838179.08,0.02541185,1.0,1,2025-12-08,15.41,0.0716,14.38,0.1002,-0.123945,0.001107,-0.125052,-0.155094,-0.002654,-0.15244,-0.236859,-0.005435,-0.231425,-0.22453,0.043011,-0.26754,,,,,
000070,2025-12-11,-191260577.64,-0.05521126,1.0,0,2025-12-12,12.84,-0.0396,13.37,-0.0997,-0.048287,-0.001465,-0.046822,-0.094237,-0.001304,-0.092933,-0.028037,0.018382,-0.046419,0.025701,0.050711,-0.02501,,,,,
000070,2026-02-05,364132983.89,0.06317477,1.0,0,2026-02-06,13.63,-0.0374,14.16,0.0473,0.074835,0.020783,0.054052,0.430668,0.020896,0.409771,0.311079,0.018964,0.292114,0.253852,0.009986,0.243866,,,,,
000070,2026-02-11,361648411.5,0.45140377,2.0,1,2026-02-12,19.5,0.0998,17.73,0.0999,-0.1,-0.012628,-0.087372,-0.070769,0.001454,-0.072224,-0.102051,-0.015321,-0.08673,-0.219487,-0.028974,-0.190513,,,,,
000070,2026-02-12,223829917.51,0.06709956,3.0,1,2026-02-13,19.0,-0.0256,19.5,0.0998,-0.042105,0.003011,-0.045117,-0.059474,0.003672,-0.063146,-0.102105,-0.007025,-0.09508,-0.229474,-0.02693,-0.202544,,,,,
000070,2026-02-13,57717499.07,0.01532482,3.0,0,2026-02-24,18.26,0.0405,17.55,-0.1,-0.006572,0.001817,-0.008389,0.07667,0.00029,0.07638,-0.098028,-0.023659,-0.07437,-0.255203,-0.065428,-0.189774,,,,,
000070,2026-03-31,160077246.2,0.06011817,1.0,1,2026-04-01,18.0,0.0112,17.8,0.1001,0.076111,-0.008491,0.084603,0.054444,0.01733,0.037115,0.048889,0.037185,0.011704,0.073889,0.064879,0.00901,,,,,
000070,2026-04-02,198865393.6,0.01955449,1.0,0,2026-04-03,19.03,-0.0176,19.37,0.0499,-0.047294,-0.011625,-0.035669,0.03836,0.031989,0.006372,0.068313,0.052489,0.015824,-0.039411,0.085524,-0.124936,,,,,
000070,2026-04-09,188883773.87,0.05260517,1.0,1,2026-04-10,20.88,0.0,20.88,0.1001,0.010536,0.011144,-0.000608,-0.005268,0.03083,-0.036098,0.005268,0.04165,-0.036382,0.032088,0.076845,-0.044757,,,,,
000070,2026-04-13,293131399.88,0.07706933,1.0,0,2026-04-14,21.25,0.0071,21.1,0.0678,-0.111529,0.001951,-0.11348,-0.010353,0.01739,-0.027743,-0.051765,0.020278,-0.072043,-0.037647,0.050998,-0.088645,,,,,
000070,2026-04-16,409546956.54,0.09588245,1.0,1,2026-04-17,20.74,-0.0014,20.77,0.1001,0.013983,0.006015,0.007967,0.012054,0.012124,-7e-05,-0.128255,0.01656,-0.144815,-0.095468,0.026198,-0.121665,,,,,
000070,2026-06-23,521504459.23,0.12044474,2.0,1,2026-06-24,24.59,-0.0195,25.08,0.1,0.00732,0.024431,-0.017111,-0.152501,0.016131,-0.168632,-0.260675,-0.022064,-0.238611,-0.44083,-0.032886,-0.407943,,,,,
000078,2025-11-27,-781315.82,-0.00051995,2.0,1,2025-11-28,3.05,-0.0129,3.09,0.0996,0.22623,0.014405,0.211824,0.577049,0.007773,0.569276,0.44918,0.009019,0.440162,0.196721,0.029046,0.167676,,,,,
000078,2025-11-28,72867336.04,0.05468263,3.0,1,2025-12-01,3.4,0.0,3.4,0.1003,0.208824,0.003337,0.205487,0.555882,0.009991,0.545892,0.202941,0.0092,0.193741,0.058824,0.026007,0.032816,,,,,
000078,2025-12-02,16462745.43,0.00582417,5.0,1,2025-12-03,4.2,0.0219,4.11,0.0989,0.145238,-0.001762,0.147,0.102381,0.00958,0.092801,0.011905,-0.012522,0.024427,-0.171429,0.02123,-0.192658,,,,,
000078,2025-12-05,-56963709.95,-0.00751159,6.0,1,2025-12-08,5.64,0.0662,5.29,0.0998,-0.179078,0.001107,-0.180185,-0.274823,-0.002654,-0.272169,-0.25,-0.005435,-0.244565,-0.365248,0.043011,-0.408259,,,,,
000078,2025-12-08,-77594769.35,-0.0192218,6.0,0,2025-12-09,4.81,-0.0642,5.14,-0.0284,0.004158,-0.00424,0.008398,-0.143451,-0.012864,-0.130588,-0.147609,5.3e-05,-0.147662,-0.245322,0.035843,-0.281166,,,,,
000078,2025-12-09,-3099388.51,-0.00193838,6.0,0,2025-12-10,4.18,-0.0972,4.63,-0.0992,0.057416,-0.007429,0.064845,0.016746,-0.01934,0.036087,-0.110048,0.007518,-0.117566,-0.114833,0.033012,-0.147844,,,,,
000078,2025-12-10,-27311529.7,-0.01093296,6.0,0,2025-12-11,4.58,-0.0518,4.83,0.0432,-0.106987,-0.003533,-0.103454,-0.100437,-0.003766,-0.09667,-0.19214,0.00802,-0.20016,-0.196507,0.035181,-0.231687,,,,,
000078,2026-01-14,-104854488.71,-0.02555884,2.0,1,2026-01-15,4.49,0.0,4.49,0.1005,-0.167038,0.002134,-0.169172,-0.207127,0.000269,-0.207396,-0.11804,-0.000806,-0.117234,-0.195991,-0.00169,-0.194301,,,,,
000078,2026-05-07,-704589.0,-0.08704147,0.0,0,,,-0.0488,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000078,2026-05-12,-2540213.0,-0.12662948,0.0,0,,,-0.0488,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000078,2026-05-15,-2020407.33,-0.12830356,0.0,0,,,-0.0521,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000078,2026-05-20,-11967454.76,-0.02139588,0.0,0,2026-05-21,1.72,-0.0497,1.81,-0.0474,-0.052326,-0.00842,-0.043905,-0.116279,0.004489,-0.120768,0.034884,0.010759,0.024125,-0.098837,0.00924,-0.108077,,,,,
000078,2026-05-26,-1643595.1,-0.00284503,0.0,0,2026-05-27,1.51,-0.0258,1.55,-0.0491,0.059603,-0.00541,0.065013,0.225166,-0.00534,0.230506,0.066225,-0.028159,0.094385,-0.046358,0.00042,-0.046778,,,,,
000078,2026-06-01,-6681264.38,-0.0172296,0.0,0,2026-06-02,1.85,0.0511,1.76,0.0476,-0.037838,0.016088,-0.053926,-0.091892,-0.030238,-0.061654,-0.12973,0.006399,-0.136128,-0.302703,0.024446,-0.327148,,,,,
000078,2026-07-02,4101839.6,0.03180642,0.0,0,2026-07-03,1.49,0.0493,1.42,0.0519,0.100671,0.006757,0.093914,0.248322,0.013892,0.23443,0.456376,-0.023093,0.479469,0.060403,-0.054014,0.114416,,,,,
000078,2026-07-07,-3596815.0,-0.0059312,0.0,0,2026-07-08,1.81,0.0056,1.8,0.0976,0.027624,0.01495,0.012674,0.265193,-0.001661,0.266855,-0.127072,-0.013582,-0.11349,-0.077348,-0.042367,-0.034981,,,,,
000078,2026-07-09,6815895.18,0.0098311,0.0,0,2026-07-10,1.76,-0.0538,1.86,-0.0606,0.181818,-0.039315,0.221133,0.232955,-0.038691,0.271645,-0.079545,-0.032641,-0.046904,-0.056818,-0.048332,-0.008486,,,,,
000078,2026-07-10,3665704.2,0.00824029,0.0,0,2026-07-13,1.83,-0.0317,1.89,0.0161,0.251366,0.010761,0.240605,0.065574,-0.04559,0.111163,-0.163934,-0.020282,-0.143653,-0.04918,-0.010747,-0.038433,,,,,
000078,2026-07-13,996834.1,0.00203323,0.0,0,2026-07-14,2.13,0.024,2.08,0.1005,-0.014085,0.020392,-0.034476,-0.173709,-0.019782,-0.153927,-0.253521,0.00241,-0.255931,-0.169014,0.002324,-0.171338,,,,,
000078,2026-07-14,9911738.46,0.00786838,0.0,0,2026-07-15,2.06,-0.1004,2.29,0.101,0.053398,-0.02074,0.074138,-0.23301,-0.012237,-0.220772,-0.18932,-0.047608,-0.141713,-0.140777,-0.027961,-0.112816,,,,,
000078,2026-07-21,-9138838.4,-0.02940262,0.0,0,2026-07-22,1.57,-0.0063,1.58,-0.1023,0.031847,0.003681,0.028166,0.063694,-0.029961,0.093655,0.063694,-0.023294,0.086988,0.050955,0.003216,0.047739,,,,,
000078,2026-08-31,-5003660.0,-0.10288427,0.0,0,2026-09-01,1.42,-0.0207,1.45,-0.0994,0.0,-0.015322,0.015322,0.126761,-0.009464,0.136224,,,,,,,,,无未来行情,无未来行情,
000090,2026-05-29,85534641.02,0.14965701,2.0,1,2026-06-01,3.84,-0.0026,3.85,0.1,-0.036458,0.003402,-0.03986,-0.085938,-0.016533,-0.069404,-0.059896,-0.024618,-0.035278,-0.190104,0.005926,-0.19603,,,,,
000096,2026-03-03,-8480724.03,-0.00476545,2.0,1,2026-03-04,13.2,-0.0053,13.27,0.1003,-0.10303,0.008353,-0.111383,-0.15,0.014225,-0.164225,-0.184848,0.006128,-0.190977,-0.239394,-0.034527,-0.204867,,,,,
000100,2026-06-17,999954783.83,0.09383874,1.0,1,2026-06-18,5.21,0.0176,5.12,0.1011,-0.042226,0.029213,-0.07144,0.024952,0.021167,0.003785,0.136276,-0.021104,0.15738,-0.044146,-0.044265,0.000119,,,,,
000100,2026-06-25,992782035.36,0.08341199,1.0,1,2026-06-26,5.36,0.0037,5.34,0.101,-0.01306,-0.011021,-0.002039,0.104478,-0.034029,0.138507,0.0,-0.021179,0.021179,-0.037313,-0.05095,0.013636,,,,,
000100,2026-06-30,841430324.82,0.12640922,1.0,1,2026-07-01,5.98,0.0275,5.82,0.1002,-0.010033,-0.032255,0.022222,-0.120401,-0.036284,-0.084117,-0.14214,-0.035432,-0.106709,-0.17893,-0.081076,-0.097853,,,,,
000151,2026-05-29,16823879.97,0.02217487,1.0,1,2026-06-01,13.25,-0.0045,13.31,0.1,0.024151,0.003402,0.020749,0.049811,-0.016533,0.066344,0.052075,-0.024618,0.076693,-0.184906,0.005926,-0.190831,,,,,
000151,2026-06-24,-3028460.0,-0.01224872,0.0,0,2026-06-25,11.98,0.0025,11.95,-0.1002,-0.082638,-0.016715,-0.065923,-0.109349,0.001616,-0.110965,-0.216194,-0.039475,-0.176718,-0.258765,-0.047209,-0.211556,,,,,
000155,2026-04-30,-392774268.24,-0.13138616,0.0,0,2026-05-06,17.5,0.0046,17.42,-0.0951,-0.008,0.008822,-0.016822,-0.080571,0.018608,-0.09918,-0.075429,-0.000982,-0.074446,-0.198857,0.011715,-0.210572,,,,,
000158,2025-10-16,520873072.49,0.14367369,1.0,1,2025-10-17,24.29,-0.0114,24.57,0.0998,0.034582,-0.015719,0.050301,-0.034994,-0.000944,-0.03405,-0.066694,0.021518,-0.088212,-0.048168,0.019818,-0.067986,,,,,
000301,2026-07-06,-330038273.68,-0.20805697,1.0,1,2026-07-07,13.89,0.0058,13.81,0.1004,-0.077034,-0.012119,-0.064915,-0.179266,-0.024614,-0.154652,-0.145428,-0.044777,-0.100652,-0.12599,-0.056232,-0.069758,,,,,
000301,2026-07-07,-47933525.09,-0.0422742,1.0,0,2026-07-08,12.44,0.0008,12.43,-0.0999,0.003215,0.01495,-0.011735,-0.016881,-0.001661,-0.01522,-0.069132,-0.013582,-0.05555,-0.012862,-0.042367,0.029506,,,,,
000338,2025-11-06,35798297.86,0.01180748,1.0,1,2025-11-07,18.01,-0.0011,18.03,0.1001,0.017213,0.004555,0.012658,-0.000555,0.006058,-0.006613,-0.047751,-0.023282,-0.024469,-0.037202,-0.027215,-0.009987,,,,,
000338,2026-05-06,1131065454.74,0.26804907,1.0,1,2026-05-07,35.71,0.0405,34.32,0.1,-0.074209,-0.004879,-0.06933,-0.038365,0.020945,-0.059309,-0.08681,-0.009212,-0.077598,-0.096332,0.008785,-0.105116,,,,,
000400,2026-01-19,412740845.3,0.10380134,1.0,1,2026-01-20,32.34,-0.0019,32.4,0.1002,-0.016079,-0.002922,-0.013157,-0.026283,-0.006322,-0.019961,-0.048856,-0.02764,-0.021216,-0.025356,-0.006199,-0.019156,,,,,
000400,2026-04-13,-288662446.54,-0.12321818,0.0,0,2026-04-14,25.7,0.0016,25.66,-0.099,0.021012,0.001951,0.019061,0.027626,0.01739,0.010236,0.001556,0.020278,-0.018722,0.032296,0.050998,-0.018702,,,,,
000402,2026-05-06,67846690.97,0.05756824,3.0,1,2026-05-07,3.43,-0.0172,3.49,0.1009,-0.046647,-0.004879,-0.041768,-0.078717,0.020945,-0.099662,-0.113703,-0.009212,-0.104491,-0.131195,0.008785,-0.13998,,,,,
000403,2026-06-22,27100775.76,0.03291816,0.0,0,2026-06-23,9.6,-0.0134,9.73,-0.0999,-0.030208,-0.020801,-0.009407,-0.044792,-0.023991,-0.020801,0.010417,-0.040814,0.05123,0.0125,-0.089085,0.101585,,,,,
000407,2025-11-12,19849183.44,0.34305787,2.0,0,,,0.1004,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000407,2025-11-14,46385841.0,0.4599702,4.0,0,,,0.0993,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000407,2025-11-18,110923522.2,0.05816287,6.0,1,2025-11-19,6.22,-0.0716,6.7,0.1002,-0.040193,-0.000676,-0.039517,-0.220257,-0.016995,-0.203263,-0.181672,-0.003,-0.178672,-0.276527,-0.015429,-0.261098,,,,,
000407,2025-11-20,-98360052.03,-0.06019272,6.0,0,2025-11-21,5.53,-0.0737,5.97,-0.01,-0.126582,-0.014476,-0.112106,-0.097649,0.000447,-0.098096,-0.115732,0.007351,-0.123084,-0.184448,0.008731,-0.19318,,,,,
000411,2026-06-09,-32939112.65,-0.14398065,0.0,0,2026-06-10,9.71,-0.0102,9.81,-0.0983,-0.050463,-0.00646,-0.044004,0.040165,0.027585,0.012579,-0.032956,0.039954,-0.07291,-0.011329,0.000509,-0.011837,,,,,
000417,2025-10-14,76795275.54,0.04708208,1.0,0,2025-10-15,7.23,0.0169,7.11,0.0201,0.045643,0.016324,0.029319,0.035961,0.014002,0.021959,-0.017981,0.032509,-0.05049,-0.040111,0.023749,-0.06386,,,,,
000417,2026-05-19,54875999.06,0.18459788,2.0,1,2026-05-20,9.45,0.0912,8.66,0.1004,-0.014815,-0.009631,-0.005184,-0.013757,0.024481,-0.038238,-0.187302,0.017589,-0.20489,-0.195767,0.011309,-0.207076,,,,,
000417,2026-05-21,-57082625.49,-0.02422227,3.0,0,2026-05-22,9.8,0.0526,9.31,-0.0231,0.056122,0.021323,0.034799,-0.223469,0.019791,-0.24326,-0.206122,0.017826,-0.223949,-0.194898,0.025474,-0.220372,,,,,
000417,2026-05-22,16024870.3,0.0061921,3.0,1,2026-05-25,9.92,-0.0312,10.24,0.0999,-0.060484,0.015319,-0.075803,-0.243952,0.003883,-0.247835,-0.243952,-0.011548,-0.232404,-0.219758,0.038263,-0.258021,,,,,
000417,2026-05-26,-7468371.22,-0.00673535,3.0,0,2026-05-27,9.1,-0.0236,9.32,-0.0995,-0.163736,-0.00541,-0.158326,-0.156044,-0.00534,-0.150704,-0.217582,-0.028159,-0.189423,-0.086813,0.00042,-0.087233,,,,,
000417,2026-05-27,25859783.84,0.01742505,3.0,0,2026-05-28,7.9,-0.0584,8.39,-0.0998,-0.050633,0.000584,-0.051217,-0.013924,0.010133,-0.024057,-0.06962,-0.028772,-0.040848,0.007595,0.02676,-0.019165,,,,,
000417,2026-05-28,10841013.47,0.00294852,3.0,0,2026-05-29,7.67,0.0079,7.61,-0.093,0.023468,-0.018887,0.042355,0.014342,-0.006636,0.020978,-0.083442,-0.043564,-0.039878,0.057366,-0.014034,0.0714,,,,,
000417,2026-07-27,-12641290.79,-0.02942066,1.0,0,2026-07-28,5.81,-0.0219,5.94,-0.066,-0.012048,-0.00509,-0.006958,-0.010327,-0.017436,0.007109,0.036145,0.016918,0.019227,-0.053356,-0.013121,-0.040235,,,,,
000420,2026-03-18,-212301589.71,-0.10769784,1.0,0,2026-03-19,4.98,-0.0139,5.05,-0.0785,-0.104418,-0.009633,-0.094785,-0.036145,-0.016041,-0.020103,-0.036145,-0.018513,-0.017631,0.006024,0.027143,-0.021119,,,,,
000422,2025-10-16,-164286605.41,-0.15440511,0.0,0,2025-10-17,13.38,0.0053,13.31,-0.0946,-0.0142,-0.015719,0.001519,0.01719,-0.000944,0.018134,0.026158,0.021518,0.00464,0.198804,0.019818,0.178986,,,,,
000426,2025-09-30,334190495.01,0.05017231,1.0,0,2025-10-09,35.0,0.0642,32.89,0.0521,0.037143,-0.009712,0.046855,-0.012857,-0.011974,-0.000883,-0.125429,-0.014917,-0.110512,-0.186571,-0.007476,-0.179095,,,,,
000426,2025-10-14,-228669643.9,-0.04324229,1.0,0,2025-10-15,35.18,0.006,34.97,-0.0749,-0.025583,0.016324,-0.041906,-0.119386,0.014002,-0.133388,-0.160318,0.032509,-0.192828,-0.151222,0.023749,-0.174972,,,,,
000426,2026-01-26,-96427679.12,-0.01921638,1.0,1,2026-01-27,63.5,-0.0027,63.67,0.1,0.083465,0.002724,0.080741,-0.128031,-0.021082,-0.10695,-0.209291,0.00295,-0.212242,-0.146457,-0.010473,-0.135984,,,,,
000426,2026-01-30,692453304.08,0.14540106,1.0,0,,,-0.1,,,,,,,,,,,,,,,,,,,E1一字无成交区间
